IS_OBSERVED,SOURCE,TARGET,TIME,TYPE,WEIGHT,EVENT_INTERVAL_ID,EVENT,INTEGER_TIME,TIME_POINT,TIME_UNIT,EVENT_INTERVAL,num.receivers,receiver.avg.ASL,sender.ASL,sender.receiver.abs.diff.ASL,receiver.pair.abs.diff.ASL,repetition,undirected.repetition,r.sub.rep.1,r.sub.rep.2,r.sub.rep.3,r.sub.rep.4,s.r.sub.rep.0,s.r.sub.rep.1,s.r.sub.rep.2,s.r.sub.rep.3,reciprocation,receiver.outdeg,sender.indeg,past.interaction.among.current.receivers,current.interaction.among.past.receivers,shared.sender,shared.receiver,cyclic.closure,transitive.closure
0,|ASL Senior Employee 7|,|ASL Senior Employee 4|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.04643732,0,0,0,0,0,0,0,0,0.00290233,0.27602238,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 4|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.04643732,0,0,0,0,0,0,0,0,0.00290233,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 4|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.04643732,0,0,0,0.55261476,0,0,0,0,0.00290233,0.0464562,0,0.04643732,0.0021573,0.00080276,0.00013483,0.01284421
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 4|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.04643732,0,0,0,0,0,0,0,0,0.00290233,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0.0464562,0,0,0,0,0,0.27949472,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27602238,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0.00290233,0,0,0,0,0,0.04643732,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0.55261476,0,0,0,0,0,0.0464562,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0.00001887,0.27661126,0.0464562,0,0,0,0.0464562,0.0464562,0,0,0.27659238,0.55261476,0.27949472,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.0464562,0,0,0,0,0,0,0,0,0.55261476,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0.27602238,0.0464562,0,0,0,0,0,0,0,0.27602238,0.55261476,0.27602238,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.0464562,0,0,0,0.00290233,0,0,0,0,0.55261476,0.04643732,0,0.04643732,0.0021573,0.00080276,0.01284421,0.00013483
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.0464562,0,0,0,0,0,0,0,0,0.55261476,0,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0.0464562,0,0,0,0,0,0,0,0,0.55261476,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0.0464562,0,0,0,0,0,0.27949472,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27602238,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0.00290233,0,0,0,0,0,0.04643732,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:00:00,,0.0,,24,1331506800000,15,4078140,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,|ASL Senior Employee 4|,|ASL Agent 1|,2012-03-12 00:30:00,email,1,16,25,1331508600000,16,4078170,16,1,0,0,0,0,0.00289635,1.00083554,0.27891873,0,0,0,0.00289635,0.00289635,0,0,1.04428081,1.04429965,1.04428081,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27891873,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27891873,0,0,0,0,0,0,0,0,1.04429965,0.27545355,0,0,0.07603134,0,0.01277015,0
0,|ASL Senior Employee 3|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0.04636046,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Agent 1|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27891873,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Agent 1|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0.27602238,0.27604121,0.27891873,0,0,0,0.55147593,0.27602238,0,0,0.04636046,1.04429965,0.04636046,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Agent 1|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27891873,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0.27891873,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,1.04428081,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0.04636046,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 6|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27545355,0,0,0,1.04429965,0,0,0,0,0,0.27891873,0,0,0.07603134,0,0,0.01277015
0,|ASL Senior Employee 6|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27545355,0,0,0,0.00289635,0,0,0,0,0,1.04428081,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0.27545355,0.27545355,0.27545355,0,0,0,0.55147593,0.27545355,0,0,0,0,0.04636046,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 7|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0.99793919,1.00083554,1.04428081,0,0,0,1.04429965,1.04428081,0,0,0.00289635,0.00289635,0.27891873,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,1.04428081,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,1.04428081,0,0,0,0,0,0,0,0,0.00289635,0.27545355,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,1.04428081,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,1.04428081,0,0,0,0.55147593,0,0,0,0,0.00289635,0.04636046,0,0.04634162,0.04841334,0.00079946,0.00013428,0.28824487
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 4|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,1.04428081,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0.27891873,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,1.04428081,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0.04636046,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0.00001884,0.27604121,0.04636046,0,0,0,1.04429965,0.04636046,0,0,0.27602238,0.55147593,0.27891873,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.04636046,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0.27545355,0.04636046,0,0,0,0,0,0,0,0.27545355,0.55147593,0.27545355,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.04636046,0,0,0,0.00289635,0,0,0,0,0.55147593,1.04428081,0,0.04634162,0.04841334,0.00079946,0.28824487,0.00013428
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.04636046,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0.04636046,0,0,0,0,0,0,0,0,0.55147593,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,1.04429965,0,0,0,0,0,0.27891873,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27545355,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0.00289635,0,0,0,0,0,1.04428081,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2012-03-12 00:30:00,,0.0,,25,1331508600000,16,4078170,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,|ASL Senior Employee 4|,|ASL Senior Employee 7|,2012-03-12 01:00:00,email,1,17,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.27488589,0,0,0,1.00082957,0,0,0,0,0,1.04212875,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.27628312,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.27628312,0,0,0,0,0,0,0,0,1.04214754,0.27488589,0,0,0.07571829,0,0.01271757,0
0,|ASL Senior Employee 4|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,1.00082957,1.99671219,1.27628312,0,0,0,1.00082957,1.00082957,0,0,1.04212875,1.04214754,1.04212875,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.27628312,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0.27545355,0.27547234,1.27628312,0,0,0,0.55033944,0.27545355,0,0,0.04626492,1.04214754,0.04626492,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Agent 1|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.27628312,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,1.27628312,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,1.04212875,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0.04626492,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 6|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 7|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.27488589,0,0,0,1.04214754,0,0,0,0,0,1.27628312,0,0,0.07571829,0,0,0.01271757
0,|ASL Senior Employee 6|,|ASL Senior Employee 7|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0.04626492,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 7|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 7|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0.27488589,0.27488589,0.27488589,0,0,0,0.55033944,0.27488589,0,0,0,0,0.04626492,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 7|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0.99588262,1.99671219,1.04212875,0,0,0,1.04214754,1.04212875,0,0,1.00082957,1.00082957,1.27628312,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.04212875,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.04212875,0,0,0,0,0,0,0,0,1.00082957,0.27488589,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.04212875,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.04212875,0,0,0,0.55033944,0,0,0,0,1.00082957,0.04626492,0,0.04624612,0.048214,0.27568206,0.0463033,0.28705806
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 4|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,1.04212875,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,1.27628312,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,1.04212875,0,0,0,0,0,0
0,|ASL Senior Employee 3|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0.04626492,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 5|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Agent 1|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0.0000188,0.27547234,0.04626492,0,0,0,1.04214754,0.04626492,0,0,0.27545355,0.55033944,1.27628312,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.04626492,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0.27488589,0.04626492,0,0,0,0,0,0,0,0.27488589,0.55033944,0.27488589,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.04626492,0,0,0,1.00082957,0,0,0,0,0.55033944,1.04212875,0,0.04624612,0.048214,0.27568206,0.28705806,0.0463033
0,|ASL Senior Employee 5|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.04626492,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0,0
0,|Former Lufthansa Senior Employee 2|,|ASL Senior Employee 3|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0.04626492,0,0,0,0,0,0,0,0,0.55033944,0,0,0,0,0,0,0
0,|ASL Agent 1|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.04214754,0,0,0,0,0,1.27628312,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27488589,0,0,0,0,0,0
0,|ASL Senior Employee 4|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,1.00082957,0,0,0,0,0,1.04212875,0,0,0,0,0,0
0,|ASL Senior Employee 5|,|Former Lufthansa Senior Employee 2|,2012-03-12 01:00:00,,0.0,,26,1331510400000,17,4078200,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,|ASL Agent 1|,|ASL Senior Employee 3|,2012-06-06 00:00:00,email,1,18,27,1338933600000,18,4201920,18,1,0,0,0,0,0,0.00005563,0.00000934,0,0,0,0.00021045,0.00000934,0,0,0.00005562,0.00011113,0.00025773,0,0,0,0,0,0
0,|ASL Senior Employee 6|,|ASL Agent 1|,2012-06-06 00:00:00,,0.0,,27,1338933600000,18,4201920,18,1,0,0,0,0,0,0,0.00025773,0,0,0,0,0,0,0,0,0.00021045,0,0,0,0,0,0,0
0,|ASL Senior Employee 7|,|ASL Agent 1|,2012-06-06 00:00:00,,0.0,,27,1338933600000,18,4201920,18,1,0,0,0,0,0,0,0.00025773,0,0,0,0,0,0,0,0,0.00021045,0.00025745,0,0,0.00000004,0,0.00000004,0
0,|ASL Senior Employee 4|,|ASL Agent 1|,2012-06-06 00:00:00,,0.0,,27,1338933600000,18,4201920,18,1,0,0,0,0,0.0002021,0.00040321,0.00025773,0,0,0,0.00040404,0.0002021,0,0,0.00021044,0.00021045,0.00021044,0,0,0,0,0,0
